,credit_score,country,gender,age,tenure,balance,products_number,credit_card,active_member,estimated_salary,churn
1821,487.0,France,Male,45,2,0.0,2,1,0,77475.73,0
1822,668.0,France,Female,31,9,0.0,2,0,0,41291.73,0
1823,520.0,Germany,Male,34,8,120018.86,2,1,1,343.38,0
1824,549.0,France,Male,37,2,112541.54,2,0,0,47432.43,0
1825,720.0,France,Female,45,1,102882.4,2,1,1,35633.15,1
1826,712.0,France,Female,37,1,106881.5,2,0,0,169386.81,0
1827,689.0,Germany,Male,26,4,120727.97,1,0,1,149073.88,0
1828,850.0,France,Male,63,8,169832.57,1,0,0,184107.26,1
1829,747.0,France,Male,41,5,0.0,2,1,1,22750.17,0
1830,469.0,Germany,Male,38,9,113599.42,1,0,0,11950.29,0
1831,539.0,Spain,Male,38,6,0.0,1,1,1,152880.07,1
1832,707.0,France,Male,47,3,0.0,2,1,0,174303.29,0
1833,581.0,Spain,Female,50,4,0.0,2,1,1,80701.72,0
1834,737.0,Spain,Male,38,6,146282.79,2,1,0,198516.2,0
1835,445.0,Germany,Female,38,6,119413.62,2,1,0,175756.36,0
1836,703.0,Germany,Female,29,3,122084.63,1,0,1,82824.08,0
1837,588.0,Germany,Female,35,1,103060.63,1,1,0,179866.01,1
1838,765.0,France,Male,44,6,0.0,2,1,1,159899.97,0
1839,626.0,France,Male,33,8,0.0,2,1,0,138504.28,0
1840,545.0,Germany,Male,37,9,110483.86,1,1,1,127394.67,0
1841,744.0,France,Male,31,9,120718.28,1,1,1,58961.49,0
1842,658.0,Spain,Female,31,2,36566.96,1,1,0,103644.98,1
1843,629.0,Germany,Male,28,8,108601.0,1,1,1,119647.7,0
1844,719.0,France,Female,42,4,0.0,1,1,0,28465.86,1
1845,686.0,Spain,Female,36,5,0.0,2,1,1,152979.14,0
1846,743.0,France,Male,36,4,0.0,2,1,1,190911.02,0
1847,626.0,Spain,Female,48,2,0.0,2,1,1,95794.98,0
1848,661.0,Germany,Male,44,1,141136.62,1,1,0,189742.78,1
1849,654.0,France,Male,40,6,0.0,1,0,0,183872.88,1
1850,569.0,Spain,Female,34,6,144855.34,1,0,0,196555.32,0
1851,640.0,France,Male,63,2,68432.45,2,1,1,112503.24,1
1852,721.0,France,Female,55,3,44020.89,1,1,0,65864.4,1
1853,456.0,Germany,Male,32,9,133060.63,1,1,1,125167.92,0
1854,811.0,Spain,Male,39,7,0.0,2,1,1,177519.39,0
1855,534.0,France,Male,24,1,0.0,1,1,1,169653.32,0
1856,423.0,France,Female,36,5,97665.61,1,1,0,118372.55,1
1857,594.0,Germany,Male,28,5,185013.02,1,1,0,16481.12,0
1858,725.0,Spain,Female,32,0,0.0,2,1,1,138525.19,0
1859,716.0,France,Female,52,7,65971.61,2,1,0,14608.0,1
1860,595.0,Germany,Female,41,9,150463.11,2,0,1,81548.38,0
1861,679.0,France,Female,33,1,0.0,2,0,0,69608.48,0
1862,667.0,Spain,Male,39,9,0.0,2,1,0,68873.8,0
1863,661.0,France,Female,37,5,136425.18,1,1,0,81102.81,0
1864,655.0,Spain,Male,38,3,250898.09,3,0,1,81054.0,1
1865,555.0,France,Male,55,4,146798.81,1,1,1,74149.77,0
1866,531.0,Spain,Male,70,1,0.0,2,0,0,99503.19,0
1867,611.0,Germany,Female,40,7,128486.91,2,1,0,10109.47,0
1868,600.0,France,Female,38,9,0.0,2,1,1,58855.85,0
1869,531.0,Spain,Male,37,1,143407.29,2,0,1,84402.46,0
1870,601.0,France,Female,43,2,0.0,1,1,0,49713.87,1
1871,548.0,France,Male,57,6,76165.65,1,1,1,133537.53,0
1872,759.0,France,Male,40,4,0.0,2,1,0,124615.59,0
1873,678.0,Spain,Female,49,8,0.0,2,0,1,98090.69,0
1874,755.0,Germany,Female,33,6,90560.3,2,1,1,42607.69,0
1875,594.0,France,Male,61,3,62391.22,1,1,1,192434.11,0
1876,768.0,France,Male,42,5,0.0,3,0,0,60686.4,0
1877,492.0,France,Female,31,7,0.0,2,1,1,49463.44,0
1878,637.0,Germany,Female,55,1,123378.2,1,1,0,81431.99,1
1879,646.0,Spain,Female,42,3,99836.47,1,0,1,22909.56,0
1880,593.0,Germany,Male,74,5,161434.36,2,1,1,65532.17,0
1881,596.0,Spain,Male,41,5,0.0,2,0,1,141053.85,0
1882,722.0,Germany,Female,48,10,138311.76,1,1,1,3472.63,1
1883,642.0,France,Male,25,7,0.0,2,1,0,102083.78,0
1884,472.0,Spain,Female,28,4,0.0,2,1,0,1801.77,0
1885,738.0,Germany,Male,35,6,101744.84,1,0,0,85185.44,0
1886,404.0,Germany,Female,54,4,125456.07,1,1,0,83715.66,1
1887,701.0,France,Male,44,7,0.0,2,1,0,23425.78,0
1888,683.0,France,Male,31,2,0.0,2,0,1,77326.78,0
1889,460.0,France,Female,27,7,0.0,2,1,0,156150.08,1
1890,690.0,France,Male,29,5,0.0,2,1,0,108577.97,0
1891,618.0,Germany,Female,54,4,118449.21,1,1,1,133573.29,1
1892,765.0,Spain,Female,32,9,178095.55,1,0,0,47247.56,0
1893,651.0,Germany,Female,25,2,109175.14,2,1,0,114566.47,0
1894,704.0,France,Male,32,7,127785.17,4,0,0,184464.7,1
1895,544.0,France,Female,45,6,0.0,2,0,1,151401.33,0
1896,790.0,France,Female,40,9,0.0,2,1,1,70607.1,0
1897,710.0,Germany,Male,34,9,134260.36,2,1,0,147074.67,0
1898,743.0,France,Male,37,8,69143.91,2,0,1,105780.18,0
1899,702.0,France,Male,34,4,100054.77,1,1,0,109496.45,0
1900,704.0,France,Female,45,6,0.0,1,1,1,137739.45,0
1901,614.0,France,Male,38,2,116248.88,1,1,0,105140.92,0
1902,609.0,Spain,Female,43,6,86053.52,2,1,1,113276.46,1
1903,688.0,France,Female,32,6,123157.95,1,1,0,172531.23,0
1904,713.0,France,Male,44,1,63438.91,1,1,0,64375.4,0
1905,736.0,Germany,Male,57,9,95295.39,1,1,0,28434.44,1
1906,727.0,France,Male,18,4,133550.67,1,1,1,46941.41,0
1907,850.0,France,Female,38,1,106871.81,2,1,0,29333.01,0
1908,718.0,Spain,Male,45,3,105266.32,2,1,1,193724.51,0
1909,643.0,France,Female,51,2,105229.53,1,1,0,34967.75,1
1910,653.0,France,Male,41,8,102768.42,1,1,0,55663.85,0
1911,674.0,France,Male,18,7,0.0,2,1,1,55753.12,1
1912,690.0,France,Male,35,6,112689.95,1,1,0,176962.31,0
1913,819.0,France,Male,38,9,122334.26,2,1,1,181507.44,0
1914,634.0,Spain,Male,34,1,0.0,2,1,0,61995.57,0
1915,633.0,Spain,Male,33,4,137847.41,2,1,0,98349.13,0
1916,850.0,France,Male,49,5,122486.47,1,0,1,59748.19,0
1917,665.0,France,Male,33,2,101286.11,1,1,1,159840.51,0
1918,630.0,Spain,Male,26,7,0.0,2,1,1,6656.64,0
1919,836.0,Spain,Male,57,4,101247.06,1,1,0,37141.62,1
1920,668.0,France,Male,38,10,86977.96,1,0,1,37094.75,0
1921,753.0,France,Male,57,7,0.0,1,1,0,159475.08,1
1922,745.0,France,Female,55,9,110123.59,1,0,1,51548.14,1
1923,693.0,France,Male,36,8,178111.82,1,0,0,58719.63,1
1924,606.0,Germany,Male,65,10,126306.64,3,0,0,7861.68,1
1925,660.0,France,Female,35,6,100768.77,1,1,0,19199.61,0
1926,608.0,France,Male,42,5,0.0,2,1,0,178504.29,0
1927,744.0,France,Female,44,3,0.0,2,1,1,189016.14,0
1928,731.0,France,Female,40,7,118991.79,1,1,1,156048.64,0
1929,683.0,France,Male,72,3,140997.26,1,0,1,52876.41,0
1930,727.0,France,Male,28,5,0.0,2,0,1,19653.08,0
1931,561.0,Germany,Male,32,6,166824.59,1,1,0,139451.98,0
1932,700.0,France,Female,34,2,76322.69,1,1,0,128136.29,0
1933,605.0,France,Male,35,6,0.0,2,1,1,45206.57,0
1934,667.0,France,Male,40,9,0.0,1,1,1,96670.2,0
1935,787.0,France,Male,33,1,126588.81,2,0,1,62163.53,0
1936,705.0,Germany,Female,56,2,143249.67,1,1,0,88428.41,1
1937,773.0,Germany,Male,43,8,81844.91,2,1,1,35908.46,0
1938,526.0,Germany,Male,58,9,190298.89,2,1,1,191263.76,0
1939,661.0,Germany,Male,35,2,117212.18,1,1,1,83052.03,0
1940,698.0,France,Female,46,0,0.0,2,1,1,125962.02,0
1941,646.0,France,Male,26,4,139848.17,1,1,0,164696.27,0
1942,757.0,Germany,Female,34,9,101861.36,2,0,0,187011.96,0
1943,699.0,Spain,Male,35,2,167455.66,2,1,1,55324.49,0
1944,667.0,France,Female,24,4,0.0,2,0,1,34335.55,0
1945,774.0,Spain,Female,43,1,116360.07,1,1,0,17004.14,0
1946,745.0,Spain,Male,40,3,88466.82,1,0,0,116331.42,0
1947,649.0,France,Female,42,7,0.0,2,0,1,22974.01,0
1948,634.0,Germany,Female,46,5,123642.36,1,1,1,49725.16,1
1949,665.0,Spain,Male,38,9,0.0,1,0,1,87412.74,0
1950,713.0,France,Male,38,9,72286.84,2,1,1,26136.89,0
1951,652.0,France,Female,40,1,0.0,2,1,0,126554.96,0
1952,739.0,Spain,Male,40,1,109681.61,1,1,1,193321.3,0
1953,699.0,Spain,Male,34,8,0.0,1,1,1,76510.46,0
1954,708.0,Spain,Female,32,8,187487.63,1,1,1,120115.5,0
1955,480.0,France,Male,35,2,165692.91,1,1,1,197984.58,0
1956,700.0,Germany,Female,59,5,137648.41,1,1,0,142977.05,1
1957,525.0,Spain,Female,47,6,118560.0,1,1,0,82522.61,1
1958,845.0,France,Male,33,8,164385.53,1,1,0,150664.97,0
1959,613.0,France,Male,37,9,108286.5,1,1,1,114153.44,0
1960,798.0,Spain,Female,58,9,0.0,2,0,0,119071.56,1
1961,773.0,Germany,Male,47,2,118079.47,4,1,1,143007.49,1
1962,614.0,Spain,Male,35,2,127283.78,1,1,1,31302.35,0
1963,473.0,Spain,Male,48,8,0.0,2,1,0,71139.8,0
1964,762.0,France,Male,29,6,141389.06,1,1,0,54122.89,0
1965,850.0,Spain,Male,28,9,97408.03,1,1,1,175853.64,0
1966,613.0,Spain,Male,30,9,111927.45,1,1,1,175795.87,0
1967,509.0,France,Male,31,3,0.0,2,1,0,15360.91,0
1968,509.0,Spain,Male,38,2,0.0,1,0,0,168460.12,0
1969,609.0,France,Male,34,1,0.0,1,1,1,181177.9,0
1970,456.0,France,Female,33,1,188285.68,1,0,0,58363.94,0
1971,728.0,France,Female,46,2,109705.52,1,1,0,20276.87,1
1972,663.0,Spain,Male,33,9,0.0,2,0,0,91514.62,0
1973,673.0,Germany,Female,34,1,127122.79,3,0,1,76703.1,0
1974,717.0,France,Male,40,0,98241.04,1,1,0,110887.14,0
1975,741.0,Germany,Female,37,8,170840.08,2,0,0,109843.16,0
1976,498.0,Germany,Female,41,4,87541.06,2,1,1,12577.21,1
1977,850.0,France,Female,26,4,62610.96,2,0,1,179365.1,0
1978,493.0,France,Male,36,9,0.0,2,1,1,65816.53,0
1979,686.0,France,Female,47,5,113328.93,1,1,0,124170.9,0
1980,666.0,Spain,Male,35,2,104832.49,1,1,0,175015.12,0
1981,733.0,Spain,Female,31,9,102289.85,1,1,1,115441.66,0
1982,631.0,Germany,Female,34,6,125227.82,2,0,1,128247.03,0
1983,714.0,Germany,Female,49,5,140510.89,1,1,0,141914.94,0
1984,767.0,Germany,Female,35,6,132253.22,1,1,0,115566.57,1
1985,722.0,France,Male,34,8,0.0,2,1,1,133447.49,0
1986,631.0,Spain,Male,55,9,99685.06,1,1,0,114474.98,0
1987,701.0,Germany,Male,38,3,125385.49,2,0,1,52044.66,0
1988,790.0,Spain,Male,46,2,131365.37,2,1,1,180290.68,0
1989,633.0,Spain,Male,58,6,98308.51,1,1,1,132034.13,0
1990,644.0,France,Female,37,8,0.0,2,1,0,20968.88,0
1991,746.0,France,Male,35,2,172274.01,1,1,0,22374.97,0
1992,649.0,Spain,Male,36,8,0.0,2,1,0,161668.15,0
1993,565.0,Spain,Male,38,0,122447.76,1,0,0,67339.34,0
1994,720.0,France,Female,38,10,0.0,2,1,1,56229.72,1
1995,648.0,Spain,Female,56,6,157559.59,2,1,0,140991.23,1
1996,632.0,Germany,Male,41,3,126550.7,1,0,0,177644.52,1
1997,622.0,France,Female,30,2,158584.82,3,1,0,142342.55,1
1998,835.0,France,Male,28,2,163569.61,2,1,1,154559.28,0
1999,493.0,France,Female,31,3,0.0,1,1,1,176570.28,1
2000,785.0,Germany,Female,33,6,127211.45,1,0,0,191961.83,0
2001,621.0,Germany,Female,30,2,101014.08,2,1,1,165257.31,0
2002,756.0,Spain,Male,38,6,119208.85,1,1,0,169763.89,1
2003,515.0,France,Female,66,6,0.0,2,1,1,160663.11,0
2004,625.0,France,Female,58,10,53772.73,1,1,1,192072.1,1
2005,717.0,Spain,Female,39,6,0.0,2,1,0,93275.61,0
2006,595.0,Germany,Female,41,2,138878.81,1,0,1,112269.67,0
2007,539.0,Spain,Female,37,1,130922.81,2,0,0,2186.83,0
2008,762.0,France,Male,35,9,0.0,2,1,1,43075.7,0
2009,706.0,Spain,Male,20,8,0.0,2,1,1,12368.11,0
2010,677.0,Spain,Female,25,8,130866.19,1,1,0,42410.21,0
2011,733.0,Germany,Female,33,7,187257.94,1,0,1,190430.81,0
2012,684.0,Spain,Female,41,7,0.0,1,1,1,138394.37,0
2013,679.0,France,Male,36,6,147733.64,1,0,1,172501.38,0
2014,478.0,Spain,Male,43,1,0.0,2,1,1,197916.43,0
2015,696.0,France,Male,33,2,163139.27,1,1,1,7035.36,0
2016,686.0,Spain,Female,35,4,0.0,2,1,1,159676.55,0
2017,466.0,France,Female,36,5,119540.15,1,0,1,80603.99,0
2018,686.0,France,Female,41,4,129553.76,2,1,0,187599.8,0
2019,576.0,France,Male,55,9,0.0,2,1,1,94450.97,0
2020,763.0,Germany,Female,61,1,66101.89,1,1,1,143981.27,0
2021,757.0,France,Female,49,2,0.0,2,0,0,164482.92,0
2022,582.0,France,Female,29,0,0.0,1,1,1,84012.81,0
2023,623.0,France,Female,35,5,0.0,2,1,0,101192.08,0
2024,617.0,Germany,Female,37,4,116471.43,2,1,0,175324.74,1
2025,425.0,France,Male,39,4,0.0,2,1,0,197226.32,0
2026,659.0,France,Female,56,9,123785.24,1,1,0,99504.03,1
2027,605.0,France,Female,33,4,0.0,2,0,1,83700.66,0
2028,538.0,France,Female,38,8,88758.95,2,0,0,28226.15,1
2029,665.0,Germany,Male,25,5,153611.83,2,1,0,35321.65,0
2030,491.0,Germany,Female,57,4,112044.72,1,1,1,41229.73,1
2031,726.0,Spain,Female,27,7,123826.07,1,0,1,78970.58,0
2032,550.0,France,Female,48,6,0.0,2,1,1,191870.28,0
2033,542.0,France,Female,59,2,68892.77,2,1,0,7905.06,1
2034,732.0,France,Female,43,6,0.0,2,1,0,65731.53,0
2035,473.0,France,Female,33,5,125827.43,1,0,1,145698.73,0
2036,745.0,Spain,Male,34,9,0.0,2,1,0,50046.25,0
2037,732.0,France,Male,36,7,0.0,2,1,1,60830.24,0
2038,848.0,Germany,Female,40,5,148495.64,1,0,0,158853.98,0
2039,572.0,France,Male,37,1,133043.66,1,0,0,111243.09,0
2040,702.0,France,Male,45,9,74989.58,1,1,1,171014.69,0
2041,664.0,Germany,Male,39,7,60263.23,1,1,0,170835.32,0
2042,630.0,Germany,Male,50,3,129370.91,4,1,1,47775.34,1
2043,618.0,Germany,Male,44,5,157955.83,2,0,0,139297.71,0
2044,556.0,France,Male,26,4,0.0,1,1,0,195167.38,0
2045,619.0,France,Female,30,7,70729.17,1,1,1,160948.87,0
2046,644.0,France,Male,48,8,0.0,2,0,1,44965.54,1
2047,658.0,Spain,Male,50,2,0.0,2,1,0,52137.73,0
2048,598.0,Spain,Male,27,8,90721.52,2,1,0,109296.18,0
2049,677.0,France,Male,27,2,0.0,2,1,1,20092.89,0
2050,689.0,Spain,Female,45,0,57784.22,1,1,0,197804.0,1
2051,591.0,France,Male,33,9,131765.72,1,1,0,118782.06,0
2052,699.0,France,Male,40,7,0.0,1,0,1,152876.13,1
2053,749.0,Germany,Male,47,9,110022.74,1,0,1,135655.29,1
2054,607.0,Germany,Male,61,2,164523.5,2,1,1,35786.76,0
2055,651.0,Spain,Female,45,10,135923.16,1,1,0,18732.84,0
2056,676.0,France,Female,61,8,0.0,2,1,1,118522.73,0
2057,723.0,France,Female,49,4,0.0,2,0,1,89972.25,0
2058,759.0,Spain,Female,35,7,147936.42,1,1,1,106785.7,0
2059,582.0,France,Male,29,0,0.0,1,1,0,142516.35,0
2060,697.0,France,Female,34,2,126558.92,1,1,0,73334.43,0
2061,610.0,Germany,Male,57,6,106938.11,2,0,1,186612.47,0
2062,488.0,Germany,Female,33,4,140002.35,1,1,0,123613.81,0
2063,599.0,Germany,Male,46,9,123444.72,1,1,1,31368.08,1
2064,781.0,France,Male,32,6,147107.91,1,1,1,40066.95,0
2065,645.0,France,Male,19,9,128514.84,1,0,0,175969.19,0
2066,545.0,France,Female,55,5,0.0,1,0,0,10034.77,1
2067,597.0,Germany,Female,40,9,106756.01,2,1,0,151167.94,0
2068,561.0,Spain,Female,28,3,0.0,2,1,0,191387.76,0
2069,662.0,France,Female,37,6,0.0,2,1,0,51229.17,0
2070,649.0,Germany,Female,50,5,155393.32,1,1,1,87351.42,1
2071,630.0,France,Female,36,2,110414.48,1,1,1,48984.95,0
2072,672.0,Spain,Male,33,2,0.0,2,1,1,182738.0,0
2073,636.0,Germany,Female,37,9,157098.52,1,1,1,153535.27,0
2074,593.0,Germany,Female,38,5,85626.6,1,1,1,125079.65,0
2075,545.0,Germany,Male,45,6,93796.42,2,1,1,162321.26,0
2076,567.0,Spain,Female,41,1,0.0,2,1,0,3414.72,0
2077,583.0,France,Male,51,6,125268.03,2,1,0,165082.25,0
2078,762.0,Spain,Male,29,10,115545.33,2,1,0,148256.43,0
2079,648.0,Spain,Male,35,7,0.0,2,0,0,122899.01,0
2080,644.0,France,Male,30,5,44928.88,1,1,1,10771.46,0
2081,706.0,Spain,Male,29,2,0.0,2,1,1,18255.51,0
2082,850.0,France,Male,35,3,162442.35,1,1,0,183566.78,0
2083,484.0,Spain,Female,39,5,0.0,2,1,1,175224.12,0
2084,508.0,Germany,Male,28,0,96213.82,2,1,0,147913.56,0
2085,439.0,France,Female,29,6,156569.43,1,1,0,180598.66,0
2086,484.0,Spain,Male,36,8,0.0,2,1,0,186136.48,0
2087,803.0,Spain,Female,37,1,0.0,2,0,0,7455.2,0
2088,724.0,Germany,Female,48,6,110463.25,2,1,1,80552.11,1
2089,640.0,France,Male,33,7,154575.76,1,1,0,25722.28,1
2090,701.0,Spain,Female,35,9,0.0,2,0,0,170996.86,0
2091,537.0,France,Male,37,3,0.0,2,1,1,20603.32,0
2092,651.0,Germany,Male,26,5,147037.32,1,0,0,141763.26,0
2093,523.0,Germany,Male,41,0,119276.31,1,0,0,122284.38,1
2094,717.0,France,Female,25,7,108664.85,2,1,0,190011.85,0
2095,593.0,Spain,Male,44,5,0.0,1,1,0,128046.98,0
2096,706.0,Germany,Male,38,5,163034.82,2,1,1,135662.17,0
2097,714.0,Germany,Female,49,4,93059.34,1,1,0,7571.51,1
2098,794.0,Spain,Male,38,9,179581.31,1,1,0,23596.24,0
2099,518.0,Germany,Male,46,4,113625.93,1,0,0,92727.42,1
2100,589.0,Germany,Male,55,7,119961.48,1,1,0,65156.83,1
2101,824.0,France,Male,45,3,129209.48,1,0,0,60151.77,0
2102,719.0,Germany,Female,42,5,137227.04,3,1,0,149097.38,1
2103,617.0,Germany,Female,58,3,119024.75,2,1,0,35199.24,1
2104,651.0,France,Male,35,7,74623.5,3,1,0,129451.29,1
2105,637.0,Spain,Female,45,2,157929.45,1,1,1,145134.49,1
2106,554.0,France,Female,26,7,92606.86,2,1,0,192709.69,0
2107,731.0,Germany,Male,35,2,127862.93,2,1,0,139083.7,0
2108,569.0,Spain,Female,42,1,0.0,1,1,1,83629.6,1
2109,625.0,Germany,Female,37,4,142711.81,1,1,0,35625.41,0
2110,592.0,France,Female,38,4,0.0,2,1,0,35338.96,0
2111,669.0,France,Male,43,1,163159.85,1,0,1,15602.8,0
2112,663.0,Germany,Male,32,3,108586.86,1,1,1,182355.21,0
2113,518.0,Germany,Female,41,5,110624.99,1,1,0,89327.67,0
2114,686.0,Germany,Female,43,5,154846.24,2,1,1,151903.6,0
2115,709.0,Germany,Male,45,4,122917.71,1,1,1,11.58,1
2116,571.0,France,Female,33,9,0.0,2,0,1,77519.62,0
2117,707.0,France,Female,31,2,82787.93,2,0,0,91423.69,0
2118,701.0,Germany,Male,32,5,102500.34,1,0,0,106287.77,0
2119,672.0,France,Male,34,9,0.0,2,1,0,161800.77,0
2120,620.0,Germany,Male,39,9,159492.79,1,1,0,80582.34,1
2121,557.0,Spain,Male,48,10,0.0,2,1,1,185094.48,0
2122,648.0,Spain,Female,54,7,118241.02,1,1,0,172586.89,1
2123,737.0,Germany,Female,43,1,125537.38,1,1,0,138510.01,1
2124,616.0,France,Male,31,3,94263.91,2,1,0,168895.06,0
2125,639.0,Spain,Male,29,4,133434.57,2,1,0,97983.44,0
2126,815.0,Spain,Female,39,6,0.0,1,1,1,85167.88,0
2127,786.0,Spain,Male,31,9,0.0,2,1,1,18210.36,0
2128,549.0,France,Male,50,9,94748.76,2,0,1,13608.18,0
2129,624.0,France,Male,26,9,74681.9,2,0,0,31231.35,0
2130,841.0,France,Male,34,4,0.0,2,1,0,141582.66,0
2131,614.0,Spain,Female,41,7,179915.85,1,0,0,14666.35,1
2132,676.0,France,Male,30,1,128207.23,1,1,1,55400.17,0
2133,697.0,France,Male,42,9,132739.26,2,0,0,174667.65,0
2134,732.0,France,Female,40,10,0.0,2,1,0,154189.08,0
2135,623.0,France,Male,27,4,120509.81,1,0,0,142170.44,0
2136,541.0,France,Male,46,4,124547.13,2,1,0,94499.06,0
2137,773.0,Spain,Female,39,4,0.0,2,0,1,182081.45,0
2138,602.0,Germany,Male,32,7,184715.86,2,1,0,113781.99,0
2139,850.0,France,Male,31,3,0.0,2,1,0,121866.87,0
2140,649.0,Spain,Male,51,4,0.0,1,1,1,150390.57,0
2141,543.0,France,Male,43,9,0.0,2,1,1,78858.07,0
2142,672.0,France,Male,52,8,170008.84,1,0,0,56407.42,1
2143,600.0,France,Female,27,3,0.0,2,0,1,125698.97,0
2144,671.0,Spain,Female,34,10,0.0,1,1,0,23235.38,0
2145,706.0,Spain,Female,42,8,95386.82,1,1,1,75732.25,0
2146,541.0,Germany,Male,51,7,90373.28,2,1,0,179861.79,0
2147,711.0,Germany,Male,34,4,133467.77,2,1,1,42976.64,0
2148,630.0,Spain,Male,30,3,0.0,2,0,1,10486.69,0
2149,531.0,France,Male,31,3,96288.26,1,1,0,56794.73,0
2150,641.0,France,Female,26,4,91547.84,2,0,1,28157.34,0
2151,631.0,Germany,Male,37,8,138292.64,2,0,0,152422.91,1
2152,685.0,France,Male,35,9,0.0,1,1,0,167033.83,0
2153,702.0,Spain,Male,32,8,71667.74,1,1,1,126082.18,0
2154,708.0,Germany,Female,43,0,118994.84,1,1,0,181499.77,1
2155,653.0,Spain,Male,55,7,0.0,2,1,1,41967.03,0
2156,654.0,Germany,Male,37,2,145610.07,2,0,0,186300.59,0
2157,596.0,France,Female,33,1,138162.81,1,1,0,85412.54,0
2158,549.0,Germany,Female,31,9,135020.21,2,1,1,23343.18,0
2159,754.0,France,Male,38,2,0.0,2,1,0,180698.32,0
2160,815.0,Germany,Female,25,8,135161.67,1,1,1,136071.05,0
2161,556.0,France,Female,52,9,0.0,1,1,0,175149.2,1
2162,706.0,France,Male,32,6,94486.47,1,1,1,146949.74,0
2163,850.0,France,Male,46,9,117640.39,1,1,0,88920.68,0
2164,732.0,Spain,Female,33,8,111379.55,1,1,1,45098.62,0
2165,614.0,France,Male,40,6,0.0,1,1,1,20339.79,1
2166,580.0,Spain,Female,57,0,136820.99,1,0,1,108528.74,0
2167,593.0,France,Female,46,7,98752.51,1,1,0,145560.38,0
2168,653.0,Germany,Female,25,2,158266.42,3,1,1,199357.24,0
2169,746.0,France,Female,29,4,105599.67,1,1,1,43106.17,0
2170,662.0,France,Female,29,10,0.0,2,1,0,137508.31,0
2171,573.0,France,Male,31,2,0.0,2,1,1,91957.39,0
2172,684.0,Spain,Female,39,4,139723.9,1,1,1,120612.11,0
2173,793.0,France,Female,41,3,141806.46,1,1,0,102921.17,0
2174,798.0,Germany,Female,49,5,132571.67,1,1,1,31686.33,1
2175,524.0,France,Male,40,2,180516.9,1,1,0,180002.42,0
2176,816.0,France,Male,31,8,0.0,2,1,1,28407.4,0
2177,540.0,France,Male,22,4,0.0,3,1,1,186233.26,1
2178,537.0,Germany,Male,39,3,135309.36,1,1,0,31728.86,1
2179,759.0,Spain,Female,74,6,128917.84,1,1,1,48244.64,0
2180,774.0,France,Female,52,2,56580.93,1,1,0,113266.28,1
2181,608.0,Germany,Male,42,8,131390.75,2,1,0,71178.09,0
2182,704.0,Spain,Male,37,4,0.0,2,0,0,25684.93,0
2183,581.0,France,Male,41,8,0.0,2,0,0,29737.14,0
2184,628.0,Germany,Female,61,1,97361.66,1,1,1,149922.38,1
2185,566.0,France,Female,42,6,0.0,1,1,0,180702.12,1
2186,701.0,Spain,Male,59,7,0.0,2,0,1,27597.59,0
2187,735.0,Spain,Male,29,10,0.0,2,1,1,95025.27,0
2188,680.0,France,Female,34,1,0.0,2,1,0,167035.07,0
2189,560.0,France,Male,57,0,0.0,2,0,1,116781.71,0
2190,663.0,Germany,Female,29,4,102714.65,2,0,0,21170.81,0
2191,665.0,France,Female,34,5,67816.72,1,1,1,29641.58,0
2192,758.0,France,Male,51,8,81710.46,1,1,1,116520.07,0
2193,621.0,France,Male,26,2,75237.54,1,0,1,44220.4,0
2194,764.0,Germany,Male,28,10,124023.18,1,1,0,166188.28,0
2195,537.0,Germany,Female,46,5,100727.5,1,0,1,140857.76,1
2196,589.0,France,Female,46,10,107238.85,2,1,0,37024.28,0
2197,555.0,France,Male,24,5,0.0,2,1,0,27513.47,0
2198,734.0,France,Female,29,0,139994.66,1,1,0,17744.72,0
2199,783.0,Spain,Female,59,9,126224.87,1,1,1,4423.63,0
2200,678.0,Germany,Female,51,1,145751.03,1,0,0,109718.44,1
2201,661.0,France,Male,47,5,0.0,1,0,1,107243.31,1
2202,537.0,Spain,Female,38,1,0.0,2,0,1,41233.97,0
2203,513.0,Spain,Male,88,10,0.0,2,1,1,52952.24,0
2204,576.0,France,Male,63,9,70655.48,1,0,0,78955.8,1
2205,637.0,France,Male,40,8,125470.81,1,1,1,174536.17,0
2206,672.0,France,Female,53,9,169406.33,4,1,1,147311.47,1
2207,583.0,Germany,Male,40,4,107041.3,1,1,1,5635.63,0
2208,763.0,Spain,Female,32,10,95153.77,1,0,1,81310.1,0
2209,617.0,France,Female,27,4,0.0,2,0,0,190269.21,0
2210,700.0,France,Male,38,9,65962.63,1,1,1,100950.48,0
2211,727.0,Germany,Male,36,6,140418.81,1,1,1,113033.73,1
2212,689.0,Spain,Female,31,3,139799.63,1,0,1,120663.57,0
2213,626.0,Germany,Male,49,9,171787.84,2,1,0,187192.23,0
2214,686.0,France,Male,38,6,149238.97,1,1,1,97825.23,0
2215,384.5,Germany,Female,57,4,163146.46,1,1,0,169621.69,1
2216,739.0,France,Female,37,8,0.0,2,1,0,191557.1,1
2217,627.0,France,Male,32,10,0.0,2,1,0,103287.62,0
2218,451.0,Germany,Female,38,9,61482.47,1,1,1,167538.66,0
2219,512.0,France,Female,41,8,145150.28,1,1,0,64869.32,1
2220,774.0,France,Female,41,5,126670.37,1,1,0,102426.06,0
2221,652.0,France,Female,40,8,84390.8,2,0,1,107876.2,0
2222,638.0,Germany,Male,37,2,89728.86,2,1,1,37294.88,0
